optomotorR;3;0;4;0;
optomotorL;3;0;4;0;
fs;100;1;4;0;1_3_Q
fs;100;1;4;0;1_3_Q
fs;100;1;4;0;1_3_Q
fs;100;1;4;0;1_3_Q
fs;100;1;4;0;1_3_Q
fs;100;1;4;0;1_3_Q
fs;100;1;4;0;1_3_Q
fs;100;1;4;0;1_3_Q
fs;100;1;4;0;1_3_Q
optomotorR;3;0;2;0;
optomotorL;3;0;2;0;

